step,tokens_seen,train_loss,val_loss,learning_rate
48540,397639680,4.253664,4.242329,0.00001000
48560,397803520,4.487013,4.242329,0.00001000
48580,397967360,4.179705,4.242329,0.00001000
48600,398131200,4.306872,4.312233,0.00001000
48620,398295040,4.330929,4.312233,0.00001000
48640,398458880,4.411880,4.312233,0.00001000
48660,398622720,4.198467,4.312233,0.00001000
48680,398786560,4.473812,4.312233,0.00001000
48700,398950400,4.564671,4.312233,0.00001000
48720,399114240,4.311414,4.312233,0.00001000
48740,399278080,4.257087,4.312233,0.00001000
48760,399441920,4.456450,4.312233,0.00001000
48780,399605760,4.403623,4.312233,0.00001000
48800,399769600,4.298258,4.488056,0.00001000
48820,399933440,4.333316,4.488056,0.00001000
48840,400097280,4.227204,4.488056,0.00001000
48860,400261120,4.380838,4.488056,0.00001000
48880,400424960,4.472454,4.488056,0.00001000
48900,400588800,4.490837,4.488056,0.00001000
48920,400752640,4.740185,4.488056,0.00001000
48940,400916480,4.321978,4.488056,0.00001000
48960,401080320,4.456903,4.488056,0.00001000
48980,401244160,4.450894,4.488056,0.00001000
49000,401408000,4.331647,4.322898,0.00001000
49020,401571840,4.484383,4.322898,0.00001000
49040,401735680,4.230143,4.322898,0.00001000
49060,401899520,4.237226,4.322898,0.00001000
49080,402063360,4.371570,4.322898,0.00001000
49100,402227200,4.230247,4.322898,0.00001000
49120,402391040,4.439183,4.322898,0.00001000
49140,402554880,4.211317,4.322898,0.00001000
49160,402718720,4.387401,4.322898,0.00001000
49180,402882560,4.297001,4.322898,0.00001000
49200,403046400,4.420884,4.450562,0.00001000
49220,403210240,4.176560,4.450562,0.00001000
49240,403374080,4.420165,4.450562,0.00001000
49260,403537920,4.570432,4.450562,0.00001000
49280,403701760,4.398989,4.450562,0.00001000
49300,403865600,4.427245,4.450562,0.00001000
49320,404029440,4.483794,4.450562,0.00001000
49340,404193280,4.392693,4.450562,0.00001000
49360,404357120,4.367813,4.450562,0.00001000
49380,404520960,4.204188,4.450562,0.00001000
49400,404684800,4.389048,4.334574,0.00001000
49420,404848640,4.304966,4.334574,0.00001000
49440,405012480,4.383637,4.334574,0.00001000
49460,405176320,4.265790,4.334574,0.00001000
49480,405340160,4.318558,4.334574,0.00001000
49500,405504000,4.367162,4.334574,0.00001000
49520,405667840,4.370757,4.334574,0.00001000
49540,405831680,4.324014,4.334574,0.00001000
49560,405995520,4.288787,4.334574,0.00001000
49580,406159360,4.360375,4.334574,0.00001000
49600,406323200,4.474886,4.436853,0.00001000
49620,406487040,4.291107,4.436853,0.00001000
49640,406650880,4.161024,4.436853,0.00001000
49660,406814720,4.294719,4.436853,0.00001000
49680,406978560,4.409099,4.436853,0.00001000
49700,407142400,4.416942,4.436853,0.00001000
49720,407306240,4.356585,4.436853,0.00001000
49740,407470080,4.243804,4.436853,0.00001000
49760,407633920,4.146722,4.436853,0.00001000
49780,407797760,4.287544,4.436853,0.00001000
49800,407961600,4.257380,4.430548,0.00001000
49820,408125440,4.215445,4.430548,0.00001000
49840,408289280,4.360033,4.430548,0.00001000
49860,408453120,4.209487,4.430548,0.00001000
49880,408616960,4.480415,4.430548,0.00001000
49900,408780800,4.386049,4.430548,0.00001000
49920,408944640,4.374314,4.430548,0.00001000
49940,409108480,4.514745,4.430548,0.00001000
49960,409272320,4.249371,4.430548,0.00001000
49980,409436160,4.423458,4.430548,0.00001000
50000,409600000,4.308321,4.450790,0.00001000
50020,409763840,4.167793,4.450790,0.00001000
50040,409927680,4.606843,4.450790,0.00001000
50060,410091520,4.298935,4.450790,0.00001000
50080,410255360,4.078670,4.450790,0.00001000
50100,410419200,4.294245,4.450790,0.00001000
50120,410583040,4.243837,4.450790,0.00001000
50140,410746880,4.392195,4.450790,0.00001000
50160,410910720,4.293176,4.450790,0.00001000
50180,411074560,4.518508,4.450790,0.00001000
50200,411238400,4.468019,4.451726,0.00001000
50220,411402240,4.321636,4.451726,0.00001000
50240,411566080,4.286344,4.451726,0.00001000
50260,411729920,4.426573,4.451726,0.00001000
50280,411893760,4.372440,4.451726,0.00001000
50300,412057600,4.021369,4.451726,0.00001000
50320,412221440,4.284583,4.451726,0.00001000
50340,412385280,4.393949,4.451726,0.00001000
50360,412549120,4.213585,4.451726,0.00001000
50380,412712960,4.391260,4.451726,0.00001000
50400,412876800,4.455336,4.415837,0.00001000
50420,413040640,4.360386,4.415837,0.00001000
50440,413204480,4.307692,4.415837,0.00001000
50460,413368320,4.144537,4.415837,0.00001000
50480,413532160,4.219968,4.415837,0.00001000
50500,413696000,4.228740,4.415837,0.00001000
50520,413859840,4.303069,4.415837,0.00001000
50540,414023680,4.356219,4.415837,0.00001000
50560,414187520,4.466701,4.415837,0.00001000
50580,414351360,4.369075,4.415837,0.00001000
50600,414515200,4.374167,4.439677,0.00001000
50620,414679040,4.498175,4.439677,0.00001000
50640,414842880,4.286263,4.439677,0.00001000
50660,415006720,4.663596,4.439677,0.00001000
50680,415170560,4.372674,4.439677,0.00001000
50700,415334400,4.525213,4.439677,0.00001000
50720,415498240,4.285746,4.439677,0.00001000
50740,415662080,4.033845,4.439677,0.00001000
50760,415825920,4.265267,4.439677,0.00001000
50780,415989760,4.303796,4.439677,0.00001000
50800,416153600,4.333174,4.334342,0.00001000
50820,416317440,4.399413,4.334342,0.00001000
50840,416481280,4.276150,4.334342,0.00001000
50860,416645120,4.039738,4.334342,0.00001000
50880,416808960,4.453894,4.334342,0.00001000
50900,416972800,4.296884,4.334342,0.00001000
50920,417136640,4.196160,4.334342,0.00001000
50940,417300480,4.393969,4.334342,0.00001000
50960,417464320,4.353442,4.334342,0.00001000
50980,417628160,4.420815,4.334342,0.00001000
51000,417792000,4.389679,4.329050,0.00001000
51020,417955840,4.447898,4.329050,0.00001000
51040,418119680,4.436577,4.329050,0.00001000
51060,418283520,4.250349,4.329050,0.00001000
51080,418447360,4.367679,4.329050,0.00001000
51100,418611200,4.412004,4.329050,0.00001000
51120,418775040,4.406384,4.329050,0.00001000
51140,418938880,4.370761,4.329050,0.00001000
51160,419102720,4.322480,4.329050,0.00001000
51180,419266560,4.232065,4.329050,0.00001000
51200,419430400,4.465264,4.384129,0.00001000
51220,419594240,4.367923,4.384129,0.00001000
51240,419758080,4.358201,4.384129,0.00001000
51260,419921920,4.346861,4.384129,0.00001000
51280,420085760,4.462437,4.384129,0.00001000
51300,420249600,4.400661,4.384129,0.00001000
51320,420413440,4.279664,4.384129,0.00001000
51340,420577280,4.235171,4.384129,0.00001000
51360,420741120,4.508029,4.384129,0.00001000
51380,420904960,4.399847,4.384129,0.00001000
51400,421068800,4.338178,4.341484,0.00001000
51420,421232640,4.319921,4.341484,0.00001000
51440,421396480,4.287458,4.341484,0.00001000
51460,421560320,4.375817,4.341484,0.00001000
51480,421724160,4.383087,4.341484,0.00001000
51500,421888000,4.214687,4.341484,0.00001000
51520,422051840,4.406443,4.341484,0.00001000
51540,422215680,4.331093,4.341484,0.00001000
51560,422379520,4.232136,4.341484,0.00001000
51580,422543360,4.486249,4.341484,0.00001000
51600,422707200,4.317516,4.250748,0.00001000
51620,422871040,4.465242,4.250748,0.00001000
51640,423034880,4.392897,4.250748,0.00001000
51660,423198720,4.385402,4.250748,0.00001000
51680,423362560,4.296860,4.250748,0.00001000
51700,423526400,4.383977,4.250748,0.00001000
51720,423690240,4.367539,4.250748,0.00001000
51740,423854080,4.322311,4.250748,0.00001000
51760,424017920,4.382470,4.250748,0.00001000
51780,424181760,4.305174,4.250748,0.00001000
51800,424345600,4.375982,4.364106,0.00001000
51820,424509440,4.479512,4.364106,0.00001000
51840,424673280,4.375140,4.364106,0.00001000
51860,424837120,4.383496,4.364106,0.00001000
51880,425000960,4.407436,4.364106,0.00001000
51900,425164800,4.270739,4.364106,0.00001000
51920,425328640,4.349678,4.364106,0.00001000
51940,425492480,4.098386,4.364106,0.00001000
51960,425656320,4.437238,4.364106,0.00001000
51980,425820160,4.210697,4.364106,0.00001000
52000,425984000,4.222753,4.344936,0.00001000
52020,426147840,4.420369,4.344936,0.00001000
52040,426311680,4.163069,4.344936,0.00001000
52060,426475520,4.190191,4.344936,0.00001000
52080,426639360,4.192645,4.344936,0.00001000
52100,426803200,4.466456,4.344936,0.00001000
52120,426967040,4.354010,4.344936,0.00001000
52140,427130880,4.395967,4.344936,0.00001000
52160,427294720,4.422600,4.344936,0.00001000
52180,427458560,4.064459,4.344936,0.00001000
52200,427622400,4.388919,4.529764,0.00001000
52220,427786240,4.464441,4.529764,0.00001000
52240,427950080,4.322386,4.529764,0.00001000
52260,428113920,4.315731,4.529764,0.00001000
52280,428277760,4.255667,4.529764,0.00001000
52300,428441600,4.537291,4.529764,0.00001000
52320,428605440,4.535314,4.529764,0.00001000
52340,428769280,4.253806,4.529764,0.00001000
52360,428933120,4.302593,4.529764,0.00001000
52380,429096960,4.308548,4.529764,0.00001000
52400,429260800,4.254400,4.400117,0.00001000
52420,429424640,4.209062,4.400117,0.00001000
52440,429588480,4.111512,4.400117,0.00001000
52460,429752320,4.269731,4.400117,0.00001000
52480,429916160,4.397673,4.400117,0.00001000
52500,430080000,4.325152,4.400117,0.00001000
52520,430243840,4.310799,4.400117,0.00001000
52540,430407680,4.485261,4.400117,0.00001000
52560,430571520,4.297550,4.400117,0.00001000
52580,430735360,4.408518,4.400117,0.00001000
52600,430899200,4.285082,4.282922,0.00001000
52620,431063040,4.217351,4.282922,0.00001000
52640,431226880,4.454905,4.282922,0.00001000
52660,431390720,4.292186,4.282922,0.00001000
52680,431554560,4.396231,4.282922,0.00001000
52700,431718400,4.289494,4.282922,0.00001000
52720,431882240,4.438527,4.282922,0.00001000
52740,432046080,4.351987,4.282922,0.00001000
52760,432209920,4.302962,4.282922,0.00001000
52780,432373760,4.433849,4.282922,0.00001000
52800,432537600,4.401722,4.358664,0.00001000
52820,432701440,4.354800,4.358664,0.00001000
52840,432865280,4.302313,4.358664,0.00001000
52860,433029120,4.067781,4.358664,0.00001000
52880,433192960,4.263559,4.358664,0.00001000
52900,433356800,4.358477,4.358664,0.00001000
52920,433520640,4.305604,4.358664,0.00001000
52940,433684480,4.272941,4.358664,0.00001000
52960,433848320,4.361090,4.358664,0.00001000
52980,434012160,4.451052,4.358664,0.00001000
53000,434176000,4.401989,4.388063,0.00001000
53020,434339840,4.173306,4.388063,0.00001000
53040,434503680,4.351304,4.388063,0.00001000
53060,434667520,4.168700,4.388063,0.00001000
53080,434831360,4.356707,4.388063,0.00001000
53100,434995200,4.419020,4.388063,0.00001000
53120,435159040,4.519230,4.388063,0.00001000
53140,435322880,4.209861,4.388063,0.00001000
53160,435486720,4.521319,4.388063,0.00001000
53180,435650560,4.343515,4.388063,0.00001000
53200,435814400,4.411429,4.292226,0.00001000
53220,435978240,4.210607,4.292226,0.00001000
53240,436142080,4.315346,4.292226,0.00001000
53260,436305920,4.261663,4.292226,0.00001000
53280,436469760,4.430620,4.292226,0.00001000
53300,436633600,4.285257,4.292226,0.00001000
53320,436797440,4.498863,4.292226,0.00001000
53340,436961280,4.495074,4.292226,0.00001000
53360,437125120,4.277282,4.292226,0.00001000
53380,437288960,4.385137,4.292226,0.00001000
53400,437452800,4.351332,4.381899,0.00001000
53420,437616640,4.255138,4.381899,0.00001000
53440,437780480,4.391670,4.381899,0.00001000
53460,437944320,4.238074,4.381899,0.00001000
53480,438108160,4.309945,4.381899,0.00001000
53500,438272000,4.320275,4.381899,0.00001000
53520,438435840,4.151737,4.381899,0.00001000
53540,438599680,4.251150,4.381899,0.00001000
53560,438763520,4.341423,4.381899,0.00001000
53580,438927360,4.331417,4.381899,0.00001000
53600,439091200,4.286302,4.282322,0.00001000
53620,439255040,4.452981,4.282322,0.00001000
53640,439418880,4.541316,4.282322,0.00001000
53660,439582720,4.471485,4.282322,0.00001000
53680,439746560,4.309956,4.282322,0.00001000
53700,439910400,4.313175,4.282322,0.00001000
53720,440074240,4.257169,4.282322,0.00001000
53740,440238080,4.401266,4.282322,0.00001000
53760,440401920,4.329477,4.282322,0.00001000
53780,440565760,4.214506,4.282322,0.00001000
53800,440729600,4.323499,4.252673,0.00001000
53820,440893440,4.176247,4.252673,0.00001000
53840,441057280,4.103881,4.252673,0.00001000
53860,441221120,4.411408,4.252673,0.00001000
53880,441384960,4.227982,4.252673,0.00001000
53900,441548800,4.250115,4.252673,0.00001000
53920,441712640,4.398818,4.252673,0.00001000
53940,441876480,4.359374,4.252673,0.00001000
53960,442040320,4.340627,4.252673,0.00001000
53980,442204160,4.307965,4.252673,0.00001000
54000,442368000,4.346031,4.280213,0.00001000
54020,442531840,4.270031,4.280213,0.00001000
54040,442695680,4.284195,4.280213,0.00001000
54060,442859520,4.397331,4.280213,0.00001000
54080,443023360,4.372472,4.280213,0.00001000
54100,443187200,4.200749,4.280213,0.00001000
54120,443351040,4.277092,4.280213,0.00001000
54140,443514880,4.332712,4.280213,0.00001000
54160,443678720,4.404107,4.280213,0.00001000
54180,443842560,4.466362,4.280213,0.00001000
54200,444006400,4.300838,4.339826,0.00001000
54220,444170240,4.327184,4.339826,0.00001000
54240,444334080,4.303438,4.339826,0.00001000
54260,444497920,4.298026,4.339826,0.00001000
54280,444661760,4.298868,4.339826,0.00001000
54300,444825600,4.324821,4.339826,0.00001000
54320,444989440,4.081221,4.339826,0.00001000
54340,445153280,4.265447,4.339826,0.00001000
54360,445317120,4.229200,4.339826,0.00001000
54380,445480960,4.254237,4.339826,0.00001000
54400,445644800,4.316011,4.329081,0.00001000
54420,445808640,4.311943,4.329081,0.00001000
54440,445972480,4.322390,4.329081,0.00001000
54460,446136320,4.393947,4.329081,0.00001000
54480,446300160,4.254790,4.329081,0.00001000
54500,446464000,4.358511,4.329081,0.00001000
54520,446627840,4.321812,4.329081,0.00001000
54540,446791680,4.074199,4.329081,0.00001000
54560,446955520,4.382686,4.329081,0.00001000
54580,447119360,4.271785,4.329081,0.00001000
54600,447283200,4.314806,4.367731,0.00001000
54620,447447040,4.345436,4.367731,0.00001000
54640,447610880,4.329658,4.367731,0.00001000
54660,447774720,4.502473,4.367731,0.00001000
54680,447938560,4.422540,4.367731,0.00001000
54700,448102400,4.363981,4.367731,0.00001000
54720,448266240,4.086290,4.367731,0.00001000
54740,448430080,4.446873,4.367731,0.00001000
54760,448593920,4.326849,4.367731,0.00001000
54780,448757760,4.169524,4.367731,0.00001000
54800,448921600,4.247147,4.361004,0.00001000
54820,449085440,4.356238,4.361004,0.00001000
54840,449249280,4.297843,4.361004,0.00001000
54860,449413120,4.164875,4.361004,0.00001000
54880,449576960,4.383374,4.361004,0.00001000
54900,449740800,4.345641,4.361004,0.00001000
54920,449904640,4.257118,4.361004,0.00001000
54940,450068480,4.460589,4.361004,0.00001000
54960,450232320,4.295095,4.361004,0.00001000
54980,450396160,4.305147,4.361004,0.00001000
55000,450560000,4.309670,4.401597,0.00001000
55020,450723840,4.324249,4.401597,0.00001000
55040,450887680,4.210741,4.401597,0.00001000
55060,451051520,4.291022,4.401597,0.00001000
55080,451215360,4.289821,4.401597,0.00001000
55100,451379200,4.588051,4.401597,0.00001000
55120,451543040,4.167322,4.401597,0.00001000
55140,451706880,4.437063,4.401597,0.00001000
55160,451870720,4.500325,4.401597,0.00001000
55180,452034560,4.451197,4.401597,0.00001000
55200,452198400,4.395005,4.437077,0.00001000
55220,452362240,4.335870,4.437077,0.00001000
55240,452526080,4.402976,4.437077,0.00001000
55260,452689920,4.526493,4.437077,0.00001000
55280,452853760,4.384798,4.437077,0.00001000
55300,453017600,4.360731,4.437077,0.00001000
55320,453181440,4.211907,4.437077,0.00001000
55340,453345280,4.439096,4.437077,0.00001000
55360,453509120,4.398185,4.437077,0.00001000
55380,453672960,4.347284,4.437077,0.00001000
55400,453836800,4.352667,4.338558,0.00001000
55420,454000640,4.390524,4.338558,0.00001000
55440,454164480,4.606741,4.338558,0.00001000
55460,454328320,4.304631,4.338558,0.00001000
55480,454492160,4.417644,4.338558,0.00001000
55500,454656000,4.453351,4.338558,0.00001000
55520,454819840,4.198896,4.338558,0.00001000
55540,454983680,4.387111,4.338558,0.00001000
55560,455147520,4.309053,4.338558,0.00001000
55580,455311360,4.238582,4.338558,0.00001000
55600,455475200,4.325253,4.399067,0.00001000
55620,455639040,4.349258,4.399067,0.00001000
55640,455802880,4.444262,4.399067,0.00001000
55660,455966720,4.501608,4.399067,0.00001000
55680,456130560,4.274769,4.399067,0.00001000
55700,456294400,4.251455,4.399067,0.00001000
55720,456458240,4.138186,4.399067,0.00001000
55740,456622080,4.359614,4.399067,0.00001000
55760,456785920,4.493568,4.399067,0.00001000
55780,456949760,4.401207,4.399067,0.00001000
55800,457113600,4.286619,4.347525,0.00001000
55820,457277440,4.431482,4.347525,0.00001000
55840,457441280,4.424162,4.347525,0.00001000
55860,457605120,4.421183,4.347525,0.00001000
55880,457768960,4.104958,4.347525,0.00001000
55900,457932800,4.397166,4.347525,0.00001000
55920,458096640,4.300292,4.347525,0.00001000
55940,458260480,4.265508,4.347525,0.00001000
55960,458424320,4.296071,4.347525,0.00001000
55980,458588160,4.214590,4.347525,0.00001000
56000,458752000,4.485463,4.405100,0.00001000
56020,458915840,4.162119,4.405100,0.00001000
56040,459079680,4.451182,4.405100,0.00001000
56060,459243520,4.102940,4.405100,0.00001000
56080,459407360,4.254556,4.405100,0.00001000
56100,459571200,4.507723,4.405100,0.00001000
56120,459735040,4.322335,4.405100,0.00001000
56140,459898880,4.298761,4.405100,0.00001000
56160,460062720,4.385918,4.405100,0.00001000
56180,460226560,4.405561,4.405100,0.00001000
56200,460390400,4.367338,4.279515,0.00001000
56220,460554240,4.413471,4.279515,0.00001000
56240,460718080,4.352546,4.279515,0.00001000
56260,460881920,4.279822,4.279515,0.00001000
56280,461045760,4.470838,4.279515,0.00001000
56300,461209600,4.181913,4.279515,0.00001000
56320,461373440,4.324312,4.279515,0.00001000
56340,461537280,4.583423,4.279515,0.00001000
56360,461701120,4.211081,4.279515,0.00001000
56380,461864960,4.282072,4.279515,0.00001000
56400,462028800,4.345683,4.398091,0.00001000
56420,462192640,4.291950,4.398091,0.00001000
56440,462356480,4.297909,4.398091,0.00001000
56460,462520320,4.295625,4.398091,0.00001000
56480,462684160,4.709604,4.398091,0.00001000
56500,462848000,4.316644,4.398091,0.00001000
56520,463011840,4.185964,4.398091,0.00001000
56540,463175680,4.262183,4.398091,0.00001000
56560,463339520,4.435976,4.398091,0.00001000
56580,463503360,4.526804,4.398091,0.00001000
56600,463667200,4.265015,4.424744,0.00001000
56620,463831040,4.324581,4.424744,0.00001000
56640,463994880,4.296885,4.424744,0.00001000
56660,464158720,4.376605,4.424744,0.00001000
56680,464322560,4.401821,4.424744,0.00001000
56700,464486400,4.348907,4.424744,0.00001000
56720,464650240,4.418492,4.424744,0.00001000
56740,464814080,4.289081,4.424744,0.00001000
56760,464977920,4.156432,4.424744,0.00001000
56780,465141760,4.396959,4.424744,0.00001000
56800,465305600,4.331775,4.437535,0.00001000
56820,465469440,4.539235,4.437535,0.00001000
56840,465633280,4.267913,4.437535,0.00001000
56860,465797120,4.359075,4.437535,0.00001000
56880,465960960,4.316571,4.437535,0.00001000
56900,466124800,4.076063,4.437535,0.00001000
56920,466288640,4.257174,4.437535,0.00001000
56940,466452480,4.353731,4.437535,0.00001000
56960,466616320,4.481223,4.437535,0.00001000
56980,466780160,4.489413,4.437535,0.00001000
57000,466944000,4.428124,4.423599,0.00001000
57020,467107840,4.252947,4.423599,0.00001000
57040,467271680,4.479620,4.423599,0.00001000
57060,467435520,4.115151,4.423599,0.00001000
57080,467599360,4.475202,4.423599,0.00001000
57100,467763200,4.464813,4.423599,0.00001000
57120,467927040,4.363352,4.423599,0.00001000
57140,468090880,4.470351,4.423599,0.00001000
57160,468254720,4.428330,4.423599,0.00001000
57180,468418560,4.434648,4.423599,0.00001000
57200,468582400,4.294546,4.356168,0.00001000
57220,468746240,4.253432,4.356168,0.00001000
57240,468910080,4.301216,4.356168,0.00001000
57260,469073920,4.392433,4.356168,0.00001000
57280,469237760,4.226060,4.356168,0.00001000
57300,469401600,4.241161,4.356168,0.00001000
57320,469565440,4.537528,4.356168,0.00001000
57340,469729280,4.442185,4.356168,0.00001000
57360,469893120,4.222983,4.356168,0.00001000
57380,470056960,4.142459,4.356168,0.00001000
57400,470220800,4.400800,4.320822,0.00001000
57420,470384640,4.265886,4.320822,0.00001000
57440,470548480,4.487761,4.320822,0.00001000
57460,470712320,4.365647,4.320822,0.00001000
57480,470876160,4.275150,4.320822,0.00001000
57500,471040000,4.263146,4.320822,0.00001000
57520,471203840,4.208074,4.320822,0.00001000
57540,471367680,4.500402,4.320822,0.00001000
57560,471531520,4.465659,4.320822,0.00001000
57580,471695360,4.404026,4.320822,0.00001000
57600,471859200,4.274892,4.359706,0.00001000
57620,472023040,4.417091,4.359706,0.00001000
57640,472186880,4.186956,4.359706,0.00001000
57660,472350720,4.390542,4.359706,0.00001000
57680,472514560,4.399243,4.359706,0.00001000
57700,472678400,4.196579,4.359706,0.00001000
57720,472842240,4.300744,4.359706,0.00001000
57740,473006080,4.333938,4.359706,0.00001000
57760,473169920,4.518306,4.359706,0.00001000
57780,473333760,4.309437,4.359706,0.00001000
57800,473497600,4.425428,4.459780,0.00001000
57820,473661440,4.431180,4.459780,0.00001000
57840,473825280,4.266493,4.459780,0.00001000
57860,473989120,4.215334,4.459780,0.00001000
57880,474152960,4.479783,4.459780,0.00001000
57900,474316800,4.220272,4.459780,0.00001000
57920,474480640,4.452048,4.459780,0.00001000
57940,474644480,4.438977,4.459780,0.00001000
57960,474808320,4.286545,4.459780,0.00001000
57980,474972160,4.285959,4.459780,0.00001000
58000,475136000,4.388602,4.415290,0.00001000
58020,475299840,4.380910,4.415290,0.00001000
58040,475463680,4.385022,4.415290,0.00001000
58060,475627520,4.250879,4.415290,0.00001000
58080,475791360,4.404004,4.415290,0.00001000
58100,475955200,4.381826,4.415290,0.00001000
58120,476119040,4.373205,4.415290,0.00001000
58140,476282880,4.333620,4.415290,0.00001000
58160,476446720,4.332027,4.415290,0.00001000
58180,476610560,4.385400,4.415290,0.00001000
58200,476774400,4.218630,4.228086,0.00001000
58220,476938240,4.542638,4.228086,0.00001000
58240,477102080,4.435378,4.228086,0.00001000
58260,477265920,4.504559,4.228086,0.00001000
58280,477429760,4.202956,4.228086,0.00001000
58300,477593600,4.289197,4.228086,0.00001000
58320,477757440,4.319639,4.228086,0.00001000
58340,477921280,4.192549,4.228086,0.00001000
58360,478085120,4.344220,4.228086,0.00001000
58380,478248960,4.157875,4.228086,0.00001000
58400,478412800,4.362280,4.431447,0.00001000
58420,478576640,4.257501,4.431447,0.00001000
58440,478740480,4.279660,4.431447,0.00001000
58460,478904320,4.415440,4.431447,0.00001000
58480,479068160,4.451773,4.431447,0.00001000
58500,479232000,4.270660,4.431447,0.00001000
58520,479395840,4.261431,4.431447,0.00001000
58540,479559680,4.144651,4.431447,0.00001000
58560,479723520,4.293139,4.431447,0.00001000
58580,479887360,4.270074,4.431447,0.00001000
58600,480051200,4.244603,4.441414,0.00001000
58620,480215040,4.477874,4.441414,0.00001000
58640,480378880,4.372348,4.441414,0.00001000
58660,480542720,4.342247,4.441414,0.00001000
58680,480706560,4.384853,4.441414,0.00001000
58700,480870400,4.206944,4.441414,0.00001000
58720,481034240,4.259015,4.441414,0.00001000
58740,481198080,4.388380,4.441414,0.00001000
58760,481361920,4.220359,4.441414,0.00001000
58780,481525760,4.412805,4.441414,0.00001000
58800,481689600,4.364500,4.359056,0.00001000
58820,481853440,4.460438,4.359056,0.00001000
58840,482017280,4.275779,4.359056,0.00001000
58860,482181120,4.450875,4.359056,0.00001000
58880,482344960,4.281251,4.359056,0.00001000
58900,482508800,4.236481,4.359056,0.00001000
58920,482672640,4.205445,4.359056,0.00001000
58940,482836480,4.452905,4.359056,0.00001000
58960,483000320,4.463161,4.359056,0.00001000
58980,483164160,4.446255,4.359056,0.00001000
59000,483328000,4.391066,4.280234,0.00001000
59020,483491840,4.234133,4.280234,0.00001000
59040,483655680,4.430888,4.280234,0.00001000
59060,483819520,4.308365,4.280234,0.00001000
59080,483983360,4.426538,4.280234,0.00001000
59100,484147200,4.348309,4.280234,0.00001000
59120,484311040,4.615310,4.280234,0.00001000
59140,484474880,4.269094,4.280234,0.00001000
59160,484638720,4.429392,4.280234,0.00001000
59180,484802560,4.331811,4.280234,0.00001000
59200,484966400,4.390007,4.350452,0.00001000
59220,485130240,4.197433,4.350452,0.00001000
59240,485294080,4.439188,4.350452,0.00001000
59260,485457920,4.415837,4.350452,0.00001000
59280,485621760,4.129166,4.350452,0.00001000
59300,485785600,4.228261,4.350452,0.00001000
59320,485949440,4.263537,4.350452,0.00001000
59340,486113280,4.455699,4.350452,0.00001000
59360,486277120,4.345600,4.350452,0.00001000
59380,486440960,4.408443,4.350452,0.00001000
59400,486604800,4.300473,4.380995,0.00001000
59420,486768640,4.278897,4.380995,0.00001000
59440,486932480,4.452305,4.380995,0.00001000
59460,487096320,4.184575,4.380995,0.00001000
59480,487260160,4.264502,4.380995,0.00001000
59500,487424000,4.404080,4.380995,0.00001000
59520,487587840,4.411934,4.380995,0.00001000
59540,487751680,4.372103,4.380995,0.00001000
59560,487915520,4.373328,4.380995,0.00001000
59580,488079360,4.294869,4.380995,0.00001000
59600,488243200,4.375318,4.361658,0.00001000
59620,488407040,4.362781,4.361658,0.00001000
59640,488570880,4.330687,4.361658,0.00001000
59660,488734720,4.497618,4.361658,0.00001000
59680,488898560,4.377284,4.361658,0.00001000
59700,489062400,4.459099,4.361658,0.00001000
59720,489226240,4.471649,4.361658,0.00001000
59740,489390080,4.550735,4.361658,0.00001000
59760,489553920,4.177564,4.361658,0.00001000
59780,489717760,4.337832,4.361658,0.00001000
59800,489881600,4.263913,4.359322,0.00001000
59820,490045440,4.418222,4.359322,0.00001000
59840,490209280,4.487569,4.359322,0.00001000
59860,490373120,4.331407,4.359322,0.00001000
59880,490536960,4.423074,4.359322,0.00001000
59900,490700800,4.374925,4.359322,0.00001000
59920,490864640,4.533635,4.359322,0.00001000
59940,491028480,4.357735,4.359322,0.00001000
59960,491192320,4.264371,4.359322,0.00001000
59980,491356160,4.433391,4.359322,0.00001000
60000,491520000,4.194614,4.295684,0.00001000
